subj,session,trial,rt,object_response,category,condition,imagename,entropy_1000,prob_correct_16,rank_correct_16,entropy_16,highest_prob_16,object_response_sums,prob_correct_16_sums,rank_correct_16_sums,entropy_16_sums,highest_prob_16_sums
vgg19,6,1,NaN,knife,knife,c100,6401_cop_dnn_c100_knife_10_n03041632_14774.png,0.847694793118,0.999831029389,1,0.00275276812141,0.999831029389,knife,0.999644491702,1,0.00545319902577,0.999644491702
vgg19,6,2,NaN,knife,knife,c100,6402_cop_dnn_c100_knife_10_n03041632_105581.png,5.47967117942,0.694313076269,1,1.46255347727,0.694313076269,knife,0.608036430179,1,1.86676886665,0.608036430179
vgg19,6,3,NaN,knife,knife,c100,6403_cop_dnn_c100_knife_10_n03041632_13509.png,3.65109770757,0.986186539421,1,0.118993700282,0.986186539421,knife,0.97672166744,1,0.183587334405,0.97672166744
vgg19,6,4,NaN,knife,knife,c100,6404_cop_dnn_c100_knife_10_n03041632_30821.png,4.86433370987,0.982184553641,1,0.163358927777,0.982184553641,knife,0.961118845151,1,0.311808530027,0.961118845151
vgg19,6,5,NaN,knife,knife,c100,6405_cop_dnn_c100_knife_10_n03041632_17338.png,0.835228314473,0.999960006085,1,0.000742748171925,0.999960006085,knife,0.999924203239,1,0.00135183525994,0.999924203239
vgg19,6,6,NaN,knife,knife,c100,6406_cop_dnn_c100_knife_10_n03041632_17349.png,4.02753916083,0.99511396401,1,0.0500520742513,0.99511396401,knife,0.985980875253,1,0.118449178839,0.985980875253
vgg19,6,7,NaN,knife,knife,c100,6407_cop_dnn_c100_knife_10_n03041632_46091.png,2.96552682927,0.999709072605,1,0.00457004700582,0.999709072605,knife,0.999301481032,1,0.0101464713104,0.999301481032
vgg19,6,8,NaN,knife,knife,c100,6408_cop_dnn_c100_knife_10_n03041632_44133.png,0.00304098169976,0.999999996178,1,1.23654839234e-07,0.999999996178,knife,0.999999990015,1,3.05284479386e-07,0.999999990015
vgg19,6,9,NaN,knife,knife,c100,6409_cop_dnn_c100_knife_10_n03041632_29276.png,4.47584234433,0.984597487725,1,0.143890285687,0.984597487725,knife,0.971074760791,1,0.26222966674,0.971074760791
vgg19,6,10,NaN,knife,knife,c100,6410_cop_dnn_c100_knife_10_n03041632_24541.png,5.99217966571,0.500771367425,1,1.60010573848,0.500771367425,knife,0.425517454565,1,2.0340041307,0.425517454565
vgg19,6,11,NaN,keyboard,keyboard,c100,6411_cop_dnn_c100_keyboard_10_n04505470_2235.png,0.92686696958,0.999999060981,1,2.23039659838e-05,0.999999060981,keyboard,0.999997905821,1,4.68931140734e-05,0.999997905821
vgg19,6,12,NaN,keyboard,keyboard,c100,6412_cop_dnn_c100_keyboard_10_n04505470_5011.png,0.272421507519,0.999992234262,1,0.000143635186528,0.999992234262,keyboard,0.999988900071,1,0.000200023481015,0.999988900071
vgg19,6,13,NaN,keyboard,keyboard,c100,6413_cop_dnn_c100_keyboard_10_n04505470_5054.png,1.82321297472,0.99981957536,1,0.00284170783244,0.99981957536,keyboard,0.999803262773,1,0.00317705175243,0.999803262773
vgg19,6,14,NaN,keyboard,keyboard,c100,6414_cop_dnn_c100_keyboard_10_n04505470_4732.png,1.54995994633,0.994830170287,1,0.0521370496271,0.994830170287,keyboard,0.988816596767,1,0.100888697363,0.988816596767
vgg19,6,15,NaN,keyboard,keyboard,c100,6415_cop_dnn_c100_keyboard_10_n03085013_18510.png,1.77612656233,0.999702840026,1,0.00477211678335,0.999702840026,keyboard,0.999189387347,1,0.0117354534635,0.999189387347
vgg19,6,16,NaN,keyboard,keyboard,c100,6416_cop_dnn_c100_keyboard_10_n03085013_9146.png,1.20676554284,0.993845468624,1,0.0561029875615,0.993845468624,keyboard,0.993806626321,1,0.0572873476126,0.993806626321
vgg19,6,17,NaN,keyboard,keyboard,c100,6417_cop_dnn_c100_keyboard_10_n03085013_22960.png,0.94613514781,0.999946373192,1,0.000951252396155,0.999946373192,keyboard,0.999918112402,1,0.00143610599766,0.999918112402
vgg19,6,18,NaN,keyboard,keyboard,c100,6418_cop_dnn_c100_keyboard_10_n03085013_12323.png,1.40998954066,0.999991992271,1,0.000155180309527,0.999991992271,keyboard,0.999992369303,1,0.000150037821005,0.999992369303
vgg19,6,19,NaN,keyboard,keyboard,c100,6419_cop_dnn_c100_keyboard_10_n04505470_3481.png,0.999388976428,0.999999899231,1,2.49795404843e-06,0.999999899231,keyboard,0.999999898308,1,2.527443572e-06,0.999999898308
vgg19,6,20,NaN,keyboard,keyboard,c100,6420_cop_dnn_c100_keyboard_10_n03085013_5622.png,1.09376072949,0.999999072453,1,2.15306854321e-05,0.999999072453,keyboard,0.99999891619,1,2.53804891194e-05,0.99999891619
vgg19,6,21,NaN,elephant,elephant,c100,6421_cop_dnn_c100_elephant_10_n02504013_1944.png,4.74908691558,0.859125761466,1,0.813185809381,0.859125761466,elephant,0.610152017593,1,1.27713091153,0.610152017593
vgg19,6,22,NaN,elephant,elephant,c100,6422_cop_dnn_c100_elephant_10_n02504013_2986.png,1.34648955698,0.999993665017,1,0.000124936376451,0.999993665017,elephant,0.999988475612,1,0.000219322463253,0.999988475612
vgg19,6,23,NaN,elephant,elephant,c100,6423_cop_dnn_c100_elephant_10_n02504013_524.png,1.35633108534,0.998507735147,1,0.017115528327,0.998507735147,elephant,0.995352000862,1,0.0441300174719,0.995352000862
vgg19,6,24,NaN,elephant,elephant,c100,6424_cop_dnn_c100_elephant_10_n02504013_6515.png,0.886786171121,0.999861634216,1,0.00236189984998,0.999861634216,elephant,0.999726315734,1,0.00431451924308,0.999726315734
