subj,session,trial,rt,object_response,category,condition,imagename,entropy_1000,prob_correct_16,rank_correct_16,entropy_16,highest_prob_16,object_response_sums,prob_correct_16_sums,rank_correct_16_sums,entropy_16_sums,highest_prob_16_sums
vgg19,2,1,NaN,knife,knife,0,1281_lp_dnn_0_knife_10_n03041632_17100.png,6.66155923557,0.5834267543,1,1.82824657271,0.5834267543,knife,0.421244609486,1,2.37606120224,0.421244609486
vgg19,2,2,NaN,knife,knife,0,1282_lp_dnn_0_knife_10_n03041632_25022.png,1.73558421922,0.999711929062,1,0.00454995511629,0.999711929062,knife,0.999458556674,1,0.00813849539943,0.999458556674
vgg19,2,3,NaN,chair,knife,0,1283_lp_dnn_0_knife_10_n03041632_99799.png,4.64644719223,0.101997683079,3,1.62703970787,0.455589013845,chair,0.0769030799541,3,1.75382673669,0.516561704161
vgg19,2,4,NaN,knife,knife,0,1284_lp_dnn_0_knife_10_n03041632_3159.png,4.41787414704,0.827139275515,1,0.992348119795,0.827139275515,knife,0.805685439612,1,1.14267907555,0.805685439612
vgg19,2,5,NaN,knife,knife,0,1285_lp_dnn_0_knife_10_n03041632_4975.png,0.706362722835,0.999959511854,1,0.000716273960762,0.999959511854,knife,0.999935266776,1,0.00113219112875,0.999935266776
vgg19,2,6,NaN,knife,knife,0,1286_lp_dnn_0_knife_10_n03041632_42156.png,0.105086350447,0.999999903104,1,2.6650932298e-06,0.999999903104,knife,0.999999693614,1,7.81462583482e-06,0.999999693614
vgg19,2,7,NaN,knife,knife,0,1287_lp_dnn_0_knife_10_n03041632_23968.png,1.48692072576,0.996138745097,1,0.0391571085298,0.996138745097,knife,0.995834402355,1,0.0433719231639,0.995834402355
vgg19,2,8,NaN,knife,knife,0,1288_lp_dnn_0_knife_10_n03041632_22286.png,0.136666693768,0.999999965754,1,9.81833418735e-07,0.999999965754,knife,0.999999954338,1,1.30525233867e-06,0.999999954338
vgg19,2,9,NaN,oven,knife,0,1289_lp_dnn_0_knife_10_n03041632_89391.png,3.09948232319,0.393566127936,2,1.40851839613,0.545933792947,oven,0.368026407723,2,1.70069372404,0.51050646489
vgg19,2,10,NaN,knife,knife,0,1290_lp_dnn_0_knife_10_n03041632_26933.png,3.09535536718,0.997363438188,1,0.0334619913874,0.997363438188,knife,0.995324677881,1,0.0565865753331,0.995324677881
