subj,session,trial,rt,object_response,category,condition,imagename,entropy_1000,prob_correct_16,rank_correct_16,entropy_16,highest_prob_16,object_response_sums,prob_correct_16_sums,rank_correct_16_sums,entropy_16_sums,highest_prob_16_sums
googlenet,6,1,NaN,clock,knife,0.4,6401_hp_dnn_0.4_knife_10_n03041632_7279.png,7.92672766416,0.115645087422,4,3.38743004922,0.196262047539,dog,0.0264094224438,6,2.5947819697,0.442399496148
googlenet,6,2,NaN,chair,knife,0.4,6402_hp_dnn_0.4_knife_10_n03041632_5640.png,5.29390947163,0.110095790717,3,3.51382364478,0.228336769059,dog,0.0246680783655,8,2.71162623932,0.411306628253
googlenet,6,3,NaN,knife,knife,0.4,6403_hp_dnn_0.4_knife_10_n03041632_2386.png,7.7353371332,0.319860744311,1,3.20259706459,0.319860744311,dog,0.087049684173,4,2.90375153766,0.355069788583
googlenet,6,4,NaN,knife,knife,0.4,6404_hp_dnn_0.4_knife_10_n03041632_28202.png,7.00592149809,0.286961024065,1,3.20129315005,0.286961024065,dog,0.0873987399239,3,3.12844200056,0.306802180059
googlenet,6,5,NaN,clock,knife,0.4,6405_hp_dnn_0.4_knife_10_n03041632_6309.png,7.2633848275,0.160766049171,2,3.44302214612,0.194553745036,dog,0.0416444601321,7,2.83819664707,0.401644893991
googlenet,6,6,NaN,clock,knife,0.4,6406_hp_dnn_0.4_knife_10_n03041632_49163.png,7.26129358709,0.113063174826,4,3.1603628558,0.316104552133,dog,0.0342429628372,6,2.81228150122,0.34391111078
googlenet,6,7,NaN,airplane,knife,0.4,6407_hp_dnn_0.4_knife_10_n03041632_2058.png,7.28204056465,0.226781482553,2,3.28316684352,0.2548781827,dog,0.0570381639551,4,2.73927418307,0.450116991154
googlenet,6,8,NaN,clock,knife,0.4,6408_hp_dnn_0.4_knife_10_n03041632_5820.png,3.41255812742,0.0444419042286,6,2.90011723684,0.419450961487,dog,0.0142366979673,8,2.81834800028,0.358370297262
googlenet,6,9,NaN,knife,knife,0.4,6409_hp_dnn_0.4_knife_10_n03041632_50034.png,6.32332575021,0.272185782487,1,3.34740507905,0.272185782487,dog,0.0721407752862,4,2.98753534687,0.336794822767
googlenet,6,10,NaN,clock,knife,0.4,6410_hp_dnn_0.4_knife_10_n03041632_2973.png,7.10159625779,0.0864418063332,4,3.09373103747,0.370293487267,dog,0.0256230986474,8,2.86884022553,0.372421027518
googlenet,6,11,NaN,cat,keyboard,0.4,6411_hp_dnn_0.4_keyboard_10_n03085013_26164.png,7.19697299451,0.0260770491632,11,3.60340723156,0.139960207526,dog,0.00803964994424,12,2.62869599711,0.415030413484
googlenet,6,12,NaN,knife,keyboard,0.4,6412_hp_dnn_0.4_keyboard_10_n04505470_5057.png,7.14323119924,0.105886477014,3,3.1866455198,0.308534935916,dog,0.0558144398684,5,2.9686144084,0.383866037394
googlenet,6,13,NaN,keyboard,keyboard,0.4,6413_hp_dnn_0.4_keyboard_10_n03085013_5738.png,8.3975178586,0.492566302934,1,2.74996764231,0.492566302934,dog,0.174482691827,3,2.76066142798,0.386991446614
