subj,session,trial,rt,object_response,category,condition,imagename,entropy_1000,prob_correct_16,rank_correct_16,entropy_16,highest_prob_16,object_response_sums,prob_correct_16_sums,rank_correct_16_sums,entropy_16_sums,highest_prob_16_sums
vgg19,6,1,NaN,bottle,knife,bw,6401_cl_dnn_bw_knife_40_n03041632_10999.JPEG,4.74549875023,0.135648267125,3,2.63746730148,0.46299061729,dog,0.0444736849864,4,2.32222952767,0.477880722478
vgg19,6,2,NaN,knife,knife,bw,6402_cl_dnn_bw_knife_40_n03041632_10540.JPEG,2.02277775447,0.999039522776,1,0.0123674868148,0.999039522776,knife,0.998309234359,1,0.0210388559729,0.998309234359
vgg19,6,3,NaN,knife,knife,bw,6403_cl_dnn_bw_knife_40_n03041632_45264.JPEG,3.25168338505,0.997068388253,1,0.0337112870232,0.997068388253,knife,0.993836012567,1,0.0641287961956,0.993836012567
vgg19,6,4,NaN,chair,knife,bw,6404_cl_dnn_bw_knife_40_n03041632_84012.JPEG,6.38106839006,0.200789164869,2,2.39474036363,0.457683789478,dog,0.0640891822161,3,1.85097899052,0.633024418115
vgg19,6,5,NaN,knife,knife,bw,6405_cl_dnn_bw_knife_40_n03041632_5302.JPEG,4.96718738269,0.988795498826,1,0.108440490946,0.988795498826,knife,0.967935783226,1,0.255210899868,0.967935783226
vgg19,6,6,NaN,knife,knife,bw,6406_cl_dnn_bw_knife_40_n03041632_20707.JPEG,5.30480348466,0.977126351756,1,0.204879347558,0.977126351756,knife,0.95919572342,1,0.342485395918,0.95919572342
vgg19,6,7,NaN,knife,knife,bw,6407_cl_dnn_bw_knife_40_n03041632_32048.JPEG,4.34306961568,0.92501912778,1,0.563658554958,0.92501912778,knife,0.88186140823,1,0.85522599665,0.88186140823
vgg19,6,8,NaN,knife,knife,bw,6408_cl_dnn_bw_knife_40_n03041632_32177.JPEG,6.33722644468,0.973190665881,1,0.254098872699,0.973190665881,knife,0.944244935056,1,0.468030556016,0.944244935056
vgg19,6,9,NaN,knife,knife,bw,6409_cl_dnn_bw_knife_40_n03041632_20433.JPEG,4.67853144778,0.86816196944,1,0.693854863894,0.86816196944,knife,0.768587921822,1,1.1164511529,0.768587921822
vgg19,6,10,NaN,knife,knife,bw,6410_cl_dnn_bw_knife_40_n03041632_32979.JPEG,5.84170094209,0.842949970407,1,1.03604705016,0.842949970407,knife,0.658395074754,1,1.73132765153,0.658395074754
vgg19,6,11,NaN,keyboard,knife,bw,6411_cl_dnn_bw_knife_40_n03041632_3617.JPEG,2.63729919504,0.117407069309,2,1.29300402615,0.755747571336,keyboard,0.0968607939639,3,1.80115423429,0.632658734225
vgg19,6,12,NaN,knife,knife,bw,6412_cl_dnn_bw_knife_40_n03041632_27575.JPEG,0.209140707886,0.999998972951,1,2.41434400466e-05,0.999998972951,knife,0.999996627538,1,7.29295233241e-05,0.999996627538
vgg19,6,13,NaN,knife,knife,bw,6413_cl_dnn_bw_knife_40_n03041632_102764.JPEG,1.27242797939,0.998992318287,1,0.0128492841433,0.998992318287,knife,0.998357262067,1,0.0203695887486,0.998357262067
vgg19,6,14,NaN,knife,knife,bw,6414_cl_dnn_bw_knife_40_n03041632_29920.JPEG,2.34431987015,0.997923970313,1,0.0254081526379,0.997923970313,knife,0.994341898623,1,0.0606460626129,0.994341898623
vgg19,6,15,NaN,knife,knife,bw,6415_cl_dnn_bw_knife_40_n03041632_105581.JPEG,5.35544119328,0.69839442171,1,1.44393069154,0.69839442171,knife,0.616082527141,1,1.83041054182,0.616082527141
vgg19,6,16,NaN,knife,knife,bw,6416_cl_dnn_bw_knife_40_n03041632_26710.JPEG,4.92553476297,0.963418169037,1,0.310524240095,0.963418169037,knife,0.908325202677,1,0.600743364283,0.908325202677
vgg19,6,17,NaN,bottle,knife,bw,6417_cl_dnn_bw_knife_40_n03041632_52929.JPEG,7.02632279169,0.0334273519452,3,1.39269633435,0.645394566158,dog,0.0127865167569,4,1.37216982585,0.559868150852
