subj,session,trial,rt,object_response,category,condition,imagename,entropy_1000,prob_correct_16,rank_correct_16,entropy_16,highest_prob_16,object_response_sums,prob_correct_16_sums,rank_correct_16_sums,entropy_16_sums,highest_prob_16_sums
googlenet,5,1,NaN,oven,knife,bw,5121_cl_dnn_bw_knife_40_n03041632_23678.JPEG,5.53140765004,0.186819834771,2,1.51507331053,0.700097566563,oven,0.138975970616,3,2.13785712521,0.520805186228
googlenet,5,2,NaN,knife,knife,bw,5122_cl_dnn_bw_knife_40_n03041632_31271.JPEG,3.86113485293,0.965593363122,1,0.265122487538,0.965593363122,knife,0.936915983358,1,0.475229575275,0.936915983358
googlenet,5,3,NaN,knife,knife,bw,5123_cl_dnn_bw_knife_40_n03041632_83826.JPEG,6.18955161994,0.949306382049,1,0.414991596971,0.949306382049,knife,0.857270902076,1,0.93514602752,0.857270902076
googlenet,5,4,NaN,knife,knife,bw,5124_cl_dnn_bw_knife_40_n03041632_25022.JPEG,0.643417204919,0.999846664366,1,0.00254217759493,0.999846664366,knife,0.999569500726,1,0.00649353683148,0.999569500726
googlenet,5,5,NaN,knife,knife,bw,5125_cl_dnn_bw_knife_40_n03041632_29862.JPEG,0.159866217119,0.999998164467,1,4.3535226808e-05,0.999998164467,knife,0.99999243493,1,0.000157251917625,0.99999243493
googlenet,5,6,NaN,bottle,knife,bw,5126_cl_dnn_bw_knife_40_n03041632_24060.JPEG,7.15603213561,0.247232914721,2,2.37599078426,0.48400335384,dog,0.101128636169,4,2.5918988934,0.325864879913
googlenet,5,7,NaN,knife,knife,bw,5127_cl_dnn_bw_knife_40_n03041632_27960.JPEG,0.15040443854,0.999984733939,1,0.000318318956868,0.999984733939,knife,0.999929076016,1,0.00124603870803,0.999929076016
googlenet,5,8,NaN,knife,knife,bw,5128_cl_dnn_bw_knife_40_n03041632_24561.JPEG,0.161026381845,0.999996777078,1,7.44805163549e-05,0.999996777078,knife,0.999984277915,1,0.000310386192032,0.999984277915
googlenet,5,9,NaN,knife,knife,bw,5129_cl_dnn_bw_knife_40_n03041632_96345.JPEG,8.0266490974,0.441862700861,1,2.45862371273,0.441862700861,dog,0.20200476001,2,2.80773490759,0.350875321746
googlenet,5,10,NaN,knife,knife,bw,5130_cl_dnn_bw_knife_40_n03041632_4808.JPEG,6.59660620213,0.799377837986,1,0.937594214607,0.799377837986,knife,0.684846822615,1,1.51176516006,0.684846822615
googlenet,5,11,NaN,knife,knife,bw,5131_cl_dnn_bw_knife_40_n03041632_15250.JPEG,5.62895328092,0.984829147575,1,0.162229465511,0.984829147575,knife,0.938158819063,1,0.492905234757,0.938158819063
googlenet,5,12,NaN,knife,knife,bw,5132_cl_dnn_bw_knife_40_n03041632_16606.JPEG,7.14796147527,0.794440609647,1,1.26305196493,0.794440609647,knife,0.50510262403,1,2.10338192947,0.50510262403
googlenet,5,13,NaN,knife,knife,bw,5133_cl_dnn_bw_knife_40_n03041632_26989.JPEG,0.348620289682,0.999923049855,1,0.00142231673313,0.999923049855,knife,0.999583522235,1,0.00625801930788,0.999583522235
googlenet,5,14,NaN,knife,knife,bw,5134_cl_dnn_bw_knife_40_n03041632_22286.JPEG,0.059786918227,0.999993128909,1,0.000141973612044,0.999993128909,knife,0.999985986887,1,0.000280258359649,0.999985986887
googlenet,5,15,NaN,knife,knife,bw,5135_cl_dnn_bw_knife_40_n03041632_94470.JPEG,1.14246523493,0.999592233415,1,0.0063517195327,0.999592233415,knife,0.998157188995,1,0.0235973296866,0.998157188995
googlenet,5,16,NaN,knife,knife,bw,5136_cl_dnn_bw_knife_40_n03041632_45090.JPEG,0.321262661223,0.999971316815,1,0.000572375401681,0.999971316815,knife,0.99984672851,1,0.00249456121727,0.99984672851
googlenet,5,17,NaN,knife,knife,bw,5137_cl_dnn_bw_knife_40_n03041632_24264.JPEG,3.65886218142,0.993181010801,1,0.0797643955522,0.993181010801,knife,0.975443768337,1,0.227850385176,0.975443768337
googlenet,5,18,NaN,knife,knife,bw,5138_cl_dnn_bw_knife_40_n03041632_94202.JPEG,6.92132582847,0.954069746436,1,0.418300612335,0.954069746436,knife,0.802041213218,1,1.23069487628,0.802041213218
googlenet,5,19,NaN,knife,knife,bw,5139_cl_dnn_bw_knife_40_n03041632_27848.JPEG,4.87124155025,0.979395701294,1,0.201720768167,0.979395701294,knife,0.928203217092,1,0.550589153598,0.928203217092
googlenet,5,20,NaN,knife,knife,bw,5140_cl_dnn_bw_knife_40_n03041632_94995.JPEG,3.67538946555,0.949490901002,1,0.444767847118,0.949490901002,knife,0.793513281992,1,1.24181025172,0.793513281992
googlenet,5,21,NaN,chair,knife,bw,5141_cl_dnn_bw_knife_40_n03041632_31632.JPEG,5.59905512427,0.0561634868824,2,0.696614377475,0.8925895381,chair,0.0477608302939,2,0.971739738034,0.854909549206
googlenet,5,22,NaN,knife,knife,bw,5142_cl_dnn_bw_knife_40_n03041632_18532.JPEG,1.64980898419,0.998931024823,1,0.015960224065,0.998931024823,knife,0.994350034845,1,0.0642600494557,0.994350034845
googlenet,5,23,NaN,knife,knife,bw,5143_cl_dnn_bw_knife_40_n03041632_39952.JPEG,3.23803956189,0.996728444283,1,0.0430983327873,0.996728444283,knife,0.983655271466,1,0.158319111483,0.983655271466
googlenet,5,24,NaN,knife,knife,bw,5144_cl_dnn_bw_knife_40_n03041632_3159.JPEG,0.756926995381,0.999632353435,1,0.00600459523328,0.999632353435,knife,0.998270248117,1,0.0226808813983,0.998270248117
googlenet,5,25,NaN,oven,knife,bw,5145_cl_dnn_bw_knife_40_n03041632_28443.JPEG,6.24582059748,0.296012106482,2,2.5455169443,0.322342134454,bottle,0.16336457928,3,2.94150373547,0.280315209693
googlenet,5,26,NaN,knife,knife,bw,5146_cl_dnn_bw_knife_40_n03041632_25257.JPEG,6.87583434374,0.857406285273,1,0.965688404808,0.857406285273,knife,0.584574826121,1,1.9402264136,0.584574826121
googlenet,5,27,NaN,knife,knife,bw,5147_cl_dnn_bw_knife_40_n03041632_84048.JPEG,8.06803414841,0.422495694003,1,2.2480101887,0.422495694003,dog,0.153245628858,2,1.89371157986,0.642882014129
