subj,session,trial,rt,object_response,category,condition,imagename,entropy_1000,prob_correct_16,rank_correct_16,entropy_16,highest_prob_16,object_response_sums,prob_correct_16_sums,rank_correct_16_sums,entropy_16_sums,highest_prob_16_sums
vgg19,5,1,NaN,knife,knife,0,4481_pow_dnn_0_knife_35_n03041632_25022.png,1.73558421922,0.999711929062,1,0.00454995511629,0.999711929062,knife,0.999458556674,1,0.00813849539943,0.999458556674
vgg19,5,2,NaN,chair,knife,0,4482_pow_dnn_0_knife_35_n03041632_99799.png,4.64644719223,0.101997683079,3,1.62703970787,0.455589013845,chair,0.0769030799541,3,1.75382673669,0.516561704161
vgg19,5,3,NaN,knife,knife,0,4483_pow_dnn_0_knife_35_n03041632_3159.png,0.706362722835,0.999959511854,1,0.000716273960762,0.999959511854,knife,0.999935266776,1,0.00113219112875,0.999935266776
vgg19,5,4,NaN,knife,knife,0,4484_pow_dnn_0_knife_35_n03041632_4975.png,4.41787414704,0.827139275515,1,0.992348119795,0.827139275515,knife,0.805685439612,1,1.14267907555,0.805685439612
vgg19,5,5,NaN,knife,knife,0,4485_pow_dnn_0_knife_35_n03041632_42156.png,0.105086350447,0.999999903104,1,2.6650932298e-06,0.999999903104,knife,0.999999693614,1,7.81462583482e-06,0.999999693614
vgg19,5,6,NaN,knife,knife,0,4486_pow_dnn_0_knife_35_n03041632_22286.png,0.136666693768,0.999999965754,1,9.81833418735e-07,0.999999965754,knife,0.999999954338,1,1.30525233867e-06,0.999999954338
vgg19,5,7,NaN,oven,knife,0,4487_pow_dnn_0_knife_35_n03041632_89391.png,3.09948232319,0.393566127936,2,1.40851839613,0.545933792947,oven,0.368026407723,2,1.70069372404,0.51050646489
vgg19,5,8,NaN,knife,knife,0,4488_pow_dnn_0_knife_35_n03041632_26933.png,3.09535536718,0.997363438188,1,0.0334619913874,0.997363438188,knife,0.995324677881,1,0.0565865753331,0.995324677881
vgg19,5,9,NaN,knife,knife,0,4489_pow_dnn_0_knife_35_n03041632_4806.png,2.67999003708,0.999801211418,1,0.00327030226645,0.999801211418,knife,0.99961638117,1,0.00598612214528,0.99961638117
vgg19,5,10,NaN,knife,knife,0,4490_pow_dnn_0_knife_35_n03041632_17338.png,2.1233306885,0.999296219611,1,0.00976899024976,0.999296219611,knife,0.998756723656,1,0.0167356298455,0.998756723656
vgg19,5,11,NaN,knife,knife,0,4491_pow_dnn_0_knife_35_n03041632_29355.png,1.81722854194,0.999840723433,1,0.00275719994266,0.999840723433,knife,0.999475310499,1,0.00771006688652,0.999475310499
vgg19,5,12,NaN,bottle,knife,0,4492_pow_dnn_0_knife_35_n03041632_737.png,4.86890908063,0.0810944551307,3,0.956382363574,0.794795106579,bottle,0.047914487494,3,0.736531007239,0.870240122626
vgg19,5,13,NaN,knife,knife,0,4493_pow_dnn_0_knife_35_n03041632_50332.png,0.142443599928,0.999998219152,1,4.15470435016e-05,0.999998219152,knife,0.999995620385,1,9.63091464465e-05,0.999995620385
vgg19,5,14,NaN,knife,knife,0,4494_pow_dnn_0_knife_35_n03041632_84048.png,3.29391746023,0.995535052875,1,0.0522964695675,0.995535052875,knife,0.990773796892,1,0.0975255291221,0.990773796892
vgg19,5,15,NaN,knife,knife,0,4495_pow_dnn_0_knife_35_n03041632_8151.png,4.80494409089,0.957283026138,1,0.361563570039,0.957283026138,knife,0.897294149393,1,0.755914720537,0.897294149393
vgg19,5,16,NaN,elephant,knife,0,4496_pow_dnn_0_knife_35_n03041632_18304.png,7.31645427195,0.242142799847,2,2.36829705109,0.490570461512,dog,0.112144187086,3,2.67589464832,0.324938632616
vgg19,5,17,NaN,chair,knife,0,4497_pow_dnn_0_knife_35_n03041632_2390.png,5.41715564484,0.189895057985,2,1.49058349575,0.69135280205,chair,0.0835341242485,3,1.4778357053,0.713653316509
vgg19,5,18,NaN,knife,knife,0,4498_pow_dnn_0_knife_35_n03041632_1607.png,4.47176484936,0.991335158253,1,0.0849195024658,0.991335158253,knife,0.985268557782,1,0.14553282275,0.985268557782
vgg19,5,19,NaN,knife,knife,0,4499_pow_dnn_0_knife_35_n03041632_3023.png,6.64872103849,0.589013672713,1,1.76495522864,0.589013672713,knife,0.399096353142,1,2.22668316296,0.399096353142
vgg19,5,20,NaN,knife,knife,0,4500_pow_dnn_0_knife_35_n03041632_45775.png,2.06758946004,0.999856924187,1,0.00243041080543,0.999856924187,knife,0.999702924059,1,0.00480022555185,0.999702924059
vgg19,5,21,NaN,knife,knife,0,4501_pow_dnn_0_knife_35_n03041632_84240.png,7.93898231306,0.753207827942,1,1.42208010454,0.753207827942,knife,0.454603577681,1,2.09423044744,0.454603577681
vgg19,5,22,NaN,knife,knife,0,4502_pow_dnn_0_knife_35_n03041632_42162.png,0.0152956498322,0.999999926746,1,1.97620736183e-06,0.999999926746,knife,0.999999875019,1,3.3342990981e-06,0.999999875019
vgg19,5,23,NaN,knife,knife,0,4503_pow_dnn_0_knife_35_n03041632_46091.png,3.19103427425,0.999459988153,1,0.00800498953308,0.999459988153,knife,0.998603428456,1,0.0187834833313,0.998603428456
vgg19,5,24,NaN,keyboard,knife,0,4504_pow_dnn_0_knife_35_n03041632_14801.png,6.26060766241,0.377887131527,2,1.78525264451,0.482686344805,keyboard,0.309293830463,2,2.25458076106,0.416814631087
vgg19,5,25,NaN,bottle,knife,0,4505_pow_dnn_0_knife_35_n03041632_92637.png,4.41664685681,0.0424697240089,3,1.00818042368,0.845388201827,bottle,0.0312487698095,4,1.41053773992,0.738346902603
vgg19,5,26,NaN,knife,knife,0,4506_pow_dnn_0_knife_35_n03041632_47410.png,0.407415037839,0.999990773863,1,0.000194032486319,0.999990773863,knife,0.99997725145,1,0.000450872389682,0.99997725145
vgg19,5,27,NaN,chair,knife,0,4507_pow_dnn_0_knife_35_n03041632_96345.png,4.60878065417,0.0940641321736,2,0.807588721043,0.862248461266,chair,0.0902612923029,2,1.02204853438,0.831434774632
vgg19,5,28,NaN,knife,knife,0,4508_pow_dnn_0_knife_35_n03041632_45338.png,1.50335328672,0.865193930459,1,0.886305201309,0.865193930459,knife,0.803790781906,1,1.24803788792,0.803790781906
