subj,session,trial,rt,object_response,category,condition,imagename,entropy_1000,prob_correct_16,rank_correct_16,entropy_16,highest_prob_16,object_response_sums,prob_correct_16_sums,rank_correct_16_sums,entropy_16_sums,highest_prob_16_sums
googlenet,2,1,NaN,knife,knife,0,1121_pow_dnn_0_knife_35_n03041632_12242.png,6.05771770113,0.951686210128,1,0.439187633499,0.951686210128,knife,0.841071305348,1,1.07594846679,0.841071305348
googlenet,2,2,NaN,knife,knife,0,1122_pow_dnn_0_knife_35_n03041632_36280.png,1.19250494185,0.999708253773,1,0.00479400512151,0.999708253773,knife,0.997812654926,1,0.0266490365862,0.997812654926
googlenet,2,3,NaN,knife,knife,0,1123_pow_dnn_0_knife_35_n03041632_45622.png,0.0235486059604,0.999998741943,1,2.87495597229e-05,0.999998741943,knife,0.999996823396,1,6.92150787994e-05,0.999996823396
googlenet,2,4,NaN,bottle,knife,0,1124_pow_dnn_0_knife_35_n03041632_1006.png,6.72784693228,0.136309014221,2,3.00004634255,0.39320347836,dog,0.0343057367603,4,2.30531220258,0.524634254567
googlenet,2,5,NaN,oven,knife,0,1125_pow_dnn_0_knife_35_n03041632_18859.png,0.702779766699,0.303913238187,2,1.04641370152,0.679706193142,oven,0.28216043217,2,1.40063603353,0.631055739295
googlenet,2,6,NaN,knife,knife,0,1126_pow_dnn_0_knife_35_n03041632_24277.png,0.0673728477335,0.999998404018,1,3.77773876116e-05,0.999998404018,knife,0.999994773207,1,0.000112355379979,0.999994773207
googlenet,2,7,NaN,knife,knife,0,1127_pow_dnn_0_knife_35_n03041632_42196.png,4.20142934331,0.971602337488,1,0.269855622701,0.971602337488,knife,0.935115863089,1,0.542926809151,0.935115863089
googlenet,2,8,NaN,chair,knife,0,1128_pow_dnn_0_knife_35_n03041632_14132.png,5.03355757991,0.327952542878,2,1.07982200922,0.655040265591,chair,0.309455779299,2,1.3709918532,0.623638117719
googlenet,2,9,NaN,knife,knife,0,1129_pow_dnn_0_knife_35_n03041632_13645.png,0.431478189861,0.999918431488,1,0.00150893191454,0.999918431488,knife,0.999439622088,1,0.0080816191434,0.999439622088
googlenet,2,10,NaN,bottle,knife,0,1130_pow_dnn_0_knife_35_n03041632_3617.png,6.0139900378,0.101143301979,2,2.00083293669,0.672757065993,bottle,0.0452783996936,4,2.54060638026,0.392384680079
googlenet,2,11,NaN,knife,knife,0,1131_pow_dnn_0_knife_35_n03041632_30821.png,7.03680115547,0.632886010664,1,1.48702899906,0.632886010664,knife,0.402825792728,1,2.17557111214,0.402825792728
googlenet,2,12,NaN,knife,knife,0,1132_pow_dnn_0_knife_35_n03041632_2438.png,7.7582716879,0.357274631678,1,2.71910927828,0.357274631678,dog,0.150240229228,2,2.77364144263,0.383924222696
googlenet,2,13,NaN,knife,knife,0,1133_pow_dnn_0_knife_35_n03041632_4260.png,7.74584549622,0.831295784016,1,1.17220507181,0.831295784016,knife,0.494824612521,1,2.24821029251,0.494824612521
googlenet,2,14,NaN,knife,knife,0,1134_pow_dnn_0_knife_35_n03041632_11969.png,0.82803316012,0.999896828454,1,0.00188292359259,0.999896828454,knife,0.999551922965,1,0.00680285421256,0.999551922965
googlenet,2,15,NaN,knife,knife,0,1135_pow_dnn_0_knife_35_n03041632_15099.png,6.74918169825,0.446803719479,1,2.2975336486,0.446803719479,bottle,0.179299073567,3,2.61953145524,0.323593799495
googlenet,2,16,NaN,knife,knife,0,1136_pow_dnn_0_knife_35_n03041632_29285.png,6.822463207,0.387060679602,1,2.14127989451,0.387060679602,knife,0.28240053108,1,2.67443180878,0.28240053108
googlenet,2,17,NaN,knife,knife,0,1137_pow_dnn_0_knife_35_n03041632_36235.png,0.100177842124,0.999985832248,1,0.000290320063083,0.999985832248,knife,0.999945298634,1,0.000989329618397,0.999945298634
googlenet,2,18,NaN,knife,knife,0,1138_pow_dnn_0_knife_35_n03041632_25603.png,6.69056459531,0.26328817211,1,3.47962225154,0.26328817211,dog,0.081921892078,3,2.92107939896,0.436466716531
googlenet,2,19,NaN,knife,knife,0,1139_pow_dnn_0_knife_35_n03041632_44738.png,0.0641123925612,0.999999284869,1,1.78138423305e-05,0.999999284869,knife,0.999996731034,1,7.09629998493e-05,0.999996731034
googlenet,2,20,NaN,knife,knife,0,1140_pow_dnn_0_knife_35_n03041632_30565.png,6.72606200323,0.365840439724,1,2.41002221375,0.365840439724,dog,0.18146682602,3,2.80016961154,0.301502009621
googlenet,2,21,NaN,clock,knife,0,1141_pow_dnn_0_knife_35_n03041632_46185.png,6.24242039293,0.343998179111,2,2.25320857243,0.359137992483,clock,0.167334174987,3,2.68993088546,0.294484652382
googlenet,2,22,NaN,knife,knife,0,1142_pow_dnn_0_knife_35_n03041632_28009.png,5.79656441039,0.831631979479,1,1.12583051753,0.831631979479,knife,0.637607476277,1,1.90407746204,0.637607476277
googlenet,2,23,NaN,chair,knife,0,1143_pow_dnn_0_knife_35_n03041632_34769.png,5.57148535605,0.211566064843,2,1.94877995524,0.574838759774,chair,0.139982064717,3,2.39029747417,0.396051368658
googlenet,2,24,NaN,knife,knife,0,1144_pow_dnn_0_knife_35_n03041632_55083.png,5.80519379486,0.746518623025,1,1.70327487568,0.746518623025,knife,0.405079214047,1,2.64741355713,0.405079214047
googlenet,2,25,NaN,knife,knife,0,1145_pow_dnn_0_knife_35_n03041632_51766.png,0.243714068319,0.99973656089,1,0.00391680909041,0.99973656089,knife,0.99948232259,1,0.00761496700594,0.99948232259
googlenet,2,26,NaN,knife,knife,0,1146_pow_dnn_0_knife_35_n03041632_81943.png,4.07266731495,0.781718101868,1,1.46870463748,0.781718101868,knife,0.448249435205,1,2.38369429579,0.448249435205
googlenet,2,27,NaN,knife,knife,0,1147_pow_dnn_0_knife_35_n03041632_24798.png,6.44601991127,0.826846488485,1,1.05511055034,0.826846488485,knife,0.648650001257,1,1.77013293895,0.648650001257
googlenet,2,28,NaN,knife,knife,0,1148_pow_dnn_0_knife_35_n03041632_21425.png,6.57606989513,0.400012451393,1,2.89536787796,0.400012451393,dog,0.155582027988,3,2.96411740543,0.317967018174
googlenet,2,29,NaN,knife,knife,0,1149_pow_dnn_0_knife_35_n03041632_94995.png,5.72218151087,0.8132323416,1,1.08931711979,0.8132323416,knife,0.576239779267,1,2.04765072971,0.576239779267
googlenet,2,30,NaN,knife,knife,0,1150_pow_dnn_0_knife_35_n03041632_10140.png,7.39633863521,0.759744372813,1,1.54760697994,0.759744372813,knife,0.363305751018,1,2.39776008464,0.363305751018
