subj,session,trial,rt,object_response,category,condition,imagename,entropy_1000,prob_correct_16,rank_correct_16,entropy_16,highest_prob_16,object_response_sums,prob_correct_16_sums,rank_correct_16_sums,entropy_16_sums,highest_prob_16_sums
resnet152,1,1,NaN,chair,knife,1-0-10,0001_eid_dnn_1-0-10_knife_10_n03041632_27134.JPEG,4.72157802893,0.303235653495,2,1.68607963594,0.520545550582,chair,0.276589470975,2,1.99128638554,0.475752754088
resnet152,1,2,NaN,knife,knife,1-0-10,0002_eid_dnn_1-0-10_knife_10_n03041632_16206.JPEG,1.50764769989,0.98704607996,1,0.131518754259,0.98704607996,knife,0.952664945712,1,0.364218548424,0.952664945712
resnet152,1,3,NaN,knife,knife,1-0-10,0003_eid_dnn_1-0-10_knife_10_n03041632_32774.JPEG,4.03600804686,0.977473166772,1,0.198979041447,0.977473166772,knife,0.971984150168,1,0.24787656367,0.971984150168
resnet152,1,4,NaN,knife,knife,1-0-10,0004_eid_dnn_1-0-10_knife_10_n03041632_8540.JPEG,3.25693284275,0.996647821216,1,0.0383028596271,0.996647821216,knife,0.994218490544,1,0.0626436983447,0.994218490544
resnet152,1,5,NaN,knife,knife,1-0-10,0005_eid_dnn_1-0-10_knife_10_n03041632_18236.JPEG,4.54324530859,0.960844183524,1,0.327460213036,0.960844183524,knife,0.934045377327,1,0.491580734687,0.934045377327
resnet152,1,6,NaN,knife,knife,1-0-10,0006_eid_dnn_1-0-10_knife_10_n03041632_44133.JPEG,1.9209998051e-07,1.0,1,2.01419598486e-13,1.0,knife,1.0,1,8.45946308031e-13,1.0
resnet152,1,7,NaN,knife,knife,1-0-10,0007_eid_dnn_1-0-10_knife_10_n03041632_17349.JPEG,1.91900066605,0.999448035014,1,0.0081553437201,0.999448035014,knife,0.998732758177,1,0.017312954678,0.998732758177
resnet152,1,8,NaN,knife,knife,1-0-10,0008_eid_dnn_1-0-10_knife_10_n03041632_21477.JPEG,4.69351621124,0.675625150374,1,1.59212552893,0.675625150374,knife,0.614651627039,1,1.89311420927,0.614651627039
resnet152,1,9,NaN,knife,knife,1-0-10,0009_eid_dnn_1-0-10_knife_10_n03041632_14293.JPEG,0.447755652866,0.999433433775,1,0.00748202263808,0.999433433775,knife,0.999359221151,1,0.00866598429754,0.999359221151
resnet152,1,10,NaN,knife,knife,1-0-10,0010_eid_dnn_1-0-10_knife_10_n03041632_25257.JPEG,2.52233920792,0.999504915036,1,0.00749474692125,0.999504915036,knife,0.998510595597,1,0.0193412842279,0.998510595597
resnet152,1,11,NaN,keyboard,keyboard,1-0-10,0011_eid_dnn_1-0-10_keyboard_10_n04505470_1076.JPEG,0.662936930177,0.999999784129,1,5.3509281794e-06,0.999999784129,keyboard,0.999999705507,1,7.27400560404e-06,0.999999705507
resnet152,1,12,NaN,keyboard,keyboard,1-0-10,0012_eid_dnn_1-0-10_keyboard_10_n03085013_2455.JPEG,2.46564837523,0.962758631404,1,0.233002145706,0.962758631404,keyboard,0.915802974099,1,0.422692510122,0.915802974099
resnet152,1,13,NaN,keyboard,keyboard,1-0-10,0013_eid_dnn_1-0-10_keyboard_10_n03085013_25568.JPEG,0.171674260263,0.999999911242,1,2.38283340913e-06,0.999999911242,keyboard,0.999999850823,1,3.93309017851e-06,0.999999850823
resnet152,1,14,NaN,keyboard,keyboard,1-0-10,0014_eid_dnn_1-0-10_keyboard_10_n04505470_4368.JPEG,0.980831894375,0.999997076458,1,6.13578496221e-05,0.999997076458,keyboard,0.99999646267,1,7.48676275342e-05,0.99999646267
resnet152,1,15,NaN,keyboard,keyboard,1-0-10,0015_eid_dnn_1-0-10_keyboard_10_n03085013_3318.JPEG,0.307630101607,0.999999123116,1,2.07079539049e-05,0.999999123116,keyboard,0.99999858826,1,3.26847253528e-05,0.99999858826
