subj,session,trial,rt,object_response,category,condition,imagename,entropy_1000,prob_correct_16,rank_correct_16,entropy_16,highest_prob_16,object_response_sums,prob_correct_16_sums,rank_correct_16_sums,entropy_16_sums,highest_prob_16_sums
vgg19,1,1,NaN,knife,knife,1-0-10,0001_eid_dnn_1-0-10_knife_10_n03041632_27134.JPEG,5.32485810316,0.454536528139,1,2.0631650318,0.454536528139,bottle,0.286615505691,2,2.20583717496,0.43380063508
vgg19,1,2,NaN,knife,knife,1-0-10,0002_eid_dnn_1-0-10_knife_10_n03041632_16206.JPEG,6.51908984653,0.797737434824,1,1.33101511942,0.797737434824,knife,0.379324032759,1,2.11492773036,0.379324032759
vgg19,1,3,NaN,knife,knife,1-0-10,0003_eid_dnn_1-0-10_knife_10_n03041632_32774.JPEG,5.14095873262,0.637415894841,1,1.62847329163,0.637415894841,knife,0.466456464909,1,2.04072401,0.466456464909
vgg19,1,4,NaN,knife,knife,1-0-10,0004_eid_dnn_1-0-10_knife_10_n03041632_8540.JPEG,5.6564834015,0.964598650089,1,0.280067400132,0.964598650089,knife,0.934805296487,1,0.47948249885,0.934805296487
vgg19,1,5,NaN,chair,knife,1-0-10,0005_eid_dnn_1-0-10_knife_10_n03041632_18236.JPEG,6.87301933199,0.235451644246,2,2.53219171495,0.407606278797,chair,0.119564530345,4,2.78758059969,0.279508555662
vgg19,1,6,NaN,knife,knife,1-0-10,0006_eid_dnn_1-0-10_knife_10_n03041632_44133.JPEG,0.044913690204,0.999998942582,1,2.55411535333e-05,0.999998942582,knife,0.999996895391,1,6.93755920215e-05,0.999996895391
vgg19,1,7,NaN,knife,knife,1-0-10,0007_eid_dnn_1-0-10_knife_10_n03041632_17349.JPEG,5.38728224656,0.972055960617,1,0.268460003231,0.972055960617,knife,0.921980988263,1,0.608626755022,0.921980988263
vgg19,1,8,NaN,bottle,knife,1-0-10,0008_eid_dnn_1-0-10_knife_10_n03041632_21477.JPEG,6.09104235497,0.127315563726,3,2.56842230465,0.378391712284,bottle,0.0893121079822,4,2.6803118888,0.34991853564
vgg19,1,9,NaN,knife,knife,1-0-10,0009_eid_dnn_1-0-10_knife_10_n03041632_14293.JPEG,7.25188367551,0.350198940829,1,2.71288993377,0.350198940829,bottle,0.182788206822,2,2.92501004826,0.281002171612
vgg19,1,10,NaN,knife,knife,1-0-10,0010_eid_dnn_1-0-10_knife_10_n03041632_25257.JPEG,7.35747729006,0.453417174753,1,2.44366166325,0.453417174753,dog,0.207149766432,2,2.44719784261,0.41181813084
