subj,session,trial,rt,object_response,category,condition,imagename,entropy_1000,prob_correct_16,rank_correct_16,entropy_16,highest_prob_16,object_response_sums,prob_correct_16_sums,rank_correct_16_sums,entropy_16_sums,highest_prob_16_sums
resnet152,5,1,NaN,knife,knife,0,4481_ps_dnn_0_knife_10_n03041632_18141.png,1.65504198311,0.999991699882,1,0.000173867554273,0.999991699882,knife,0.999980763609,1,0.00037782497339,0.999980763609
resnet152,5,2,NaN,knife,knife,0,4482_ps_dnn_0_knife_10_n03041632_126.png,0.00492613094072,0.999999392342,1,1.38323792059e-05,0.999999392342,knife,0.999999300464,1,1.58635541789e-05,0.999999300464
resnet152,5,3,NaN,knife,knife,0,4483_ps_dnn_0_knife_10_n03041632_51581.png,0.000133825886079,1.0,1,8.40521747124e-13,1.0,knife,1.0,1,2.23907012825e-12,1.0
resnet152,5,4,NaN,knife,knife,0,4484_ps_dnn_0_knife_10_n03041632_18236.png,0.516831431112,0.999998748512,1,2.86642869102e-05,0.999998748512,knife,0.999998351936,1,3.73281319337e-05,0.999998351936
resnet152,5,5,NaN,knife,knife,0,4485_ps_dnn_0_knife_10_n03041632_42472.png,1.36665073637e-05,1.0,1,1.04001657004e-11,1.0,knife,0.999999999999,1,2.42202684264e-11,0.999999999999
resnet152,5,6,NaN,knife,knife,0,4486_ps_dnn_0_knife_10_n03041632_40887.png,1.91064118823e-06,1.0,1,1.15864096866e-13,1.0,knife,1.0,1,1.33471255976e-13,1.0
resnet152,5,7,NaN,knife,knife,0,4487_ps_dnn_0_knife_10_n03041632_6557.png,0.212183841332,0.999997579595,1,5.18308935215e-05,0.999997579595,knife,0.999995555798,1,9.08551016014e-05,0.999995555798
resnet152,5,8,NaN,knife,knife,0,4488_ps_dnn_0_knife_10_n03041632_27879.png,5.81748861018,0.636406560112,1,1.61255907752,0.636406560112,knife,0.524616825266,1,2.016043122,0.524616825266
resnet152,5,9,NaN,knife,knife,0,4489_ps_dnn_0_knife_10_n03041632_10136.png,1.47679787123,0.998617229849,1,0.017926490713,0.998617229849,knife,0.996023818139,1,0.0422455753267,0.996023818139
resnet152,5,10,NaN,knife,knife,0,4490_ps_dnn_0_knife_10_n03041632_84012.png,6.06526938738,0.837066666952,1,1.04114775018,0.837066666952,knife,0.649365119033,1,1.74991760417,0.649365119033
resnet152,5,11,NaN,keyboard,keyboard,0,4491_ps_dnn_0_keyboard_10_n03085013_14079.png,1.49137683099,0.999723689963,1,0.00416098116214,0.999723689963,keyboard,0.999477190988,1,0.00764467111866,0.999477190988
resnet152,5,12,NaN,keyboard,keyboard,0,4492_ps_dnn_0_keyboard_10_n04505470_3068.png,0.833814654908,0.999512143303,1,0.00667054771235,0.999512143303,keyboard,0.999187023806,1,0.0104865485169,0.999187023806
resnet152,5,13,NaN,keyboard,keyboard,0,4493_ps_dnn_0_keyboard_10_n04505470_2488.png,2.69162990192,0.995058604374,1,0.0534781990848,0.995058604374,keyboard,0.994542895312,1,0.0586340687043,0.994542895312
resnet152,5,14,NaN,keyboard,keyboard,0,4494_ps_dnn_0_keyboard_10_n04505470_4795.png,0.885430068765,0.999973379922,1,0.00050472322884,0.999973379922,keyboard,0.99996073279,1,0.000730716306638,0.99996073279
resnet152,5,15,NaN,keyboard,keyboard,0,4495_ps_dnn_0_keyboard_10_n03085013_8157.png,3.04249782548,0.997841087138,1,0.0280165488573,0.997841087138,keyboard,0.994136402132,1,0.0664763336079,0.994136402132
resnet152,5,16,NaN,keyboard,keyboard,0,4496_ps_dnn_0_keyboard_10_n04505470_4535.png,0.318316750692,0.99990478891,1,0.00141118639039,0.99990478891,keyboard,0.99986036141,1,0.00199291241586,0.99986036141
resnet152,5,17,NaN,keyboard,keyboard,0,4497_ps_dnn_0_keyboard_10_n04505470_8822.png,0.775060998788,0.999997129722,1,5.8887315995e-05,0.999997129722,keyboard,0.999993861989,1,0.000119659621508,0.999993861989
