subj,session,trial,rt,object_response,category,condition,imagename,entropy_1000,prob_correct_16,rank_correct_16,entropy_16,highest_prob_16,object_response_sums,prob_correct_16_sums,rank_correct_16_sums,entropy_16_sums,highest_prob_16_sums
vgg19,3,1,NaN,knife,knife,c100,2561_con_dnn_c100_knife_10_n03041632_29886.JPEG,4.71858180142,0.699125256878,1,1.33537704946,0.699125256878,knife,0.642738662389,1,1.60420307374,0.642738662389
vgg19,3,2,NaN,bottle,knife,c100,2562_con_dnn_c100_knife_10_n03041632_46103.JPEG,6.75811073929,0.383300407463,2,2.15093538911,0.400270163996,bottle,0.153981345622,3,2.19842625986,0.477076324636
vgg19,3,3,NaN,knife,knife,c100,2563_con_dnn_c100_knife_10_n03041632_82197.JPEG,6.17129987965,0.331925487882,1,2.57253210016,0.331925487882,truck,0.204077410528,2,2.77053232999,0.354601969605
vgg19,3,4,NaN,knife,knife,c100,2564_con_dnn_c100_knife_10_n03041632_3101.JPEG,1.83635331086,0.99871749513,1,0.0172500885522,0.99871749513,knife,0.99793645064,1,0.0273788115727,0.99793645064
vgg19,3,5,NaN,knife,knife,c100,2565_con_dnn_c100_knife_10_n03041632_94202.JPEG,6.12203390872,0.907924825353,1,0.608599865188,0.907924825353,knife,0.802219765497,1,1.10577664995,0.802219765497
vgg19,3,6,NaN,knife,knife,c100,2566_con_dnn_c100_knife_10_n03041632_38433.JPEG,0.489487035018,0.999915304095,1,0.00151138021461,0.999915304095,knife,0.999838645397,1,0.00272820558051,0.999838645397
vgg19,3,7,NaN,knife,knife,c100,2567_con_dnn_c100_knife_10_n03041632_16104.JPEG,1.88717626672,0.99917110323,1,0.00977918072711,0.99917110323,knife,0.999085579199,1,0.0107351010436,0.999085579199
vgg19,3,8,NaN,knife,knife,c100,2568_con_dnn_c100_knife_10_n03041632_8666.JPEG,4.01923215348,0.9296517289,1,0.394146838983,0.9296517289,knife,0.928542705289,1,0.406956058055,0.928542705289
vgg19,3,9,NaN,knife,knife,c100,2569_con_dnn_c100_knife_10_n03041632_10000.JPEG,3.83758119085,0.969420776873,1,0.259874638148,0.969420776873,knife,0.944526873857,1,0.442946580785,0.944526873857
vgg19,3,10,NaN,knife,knife,c100,2570_con_dnn_c100_knife_10_n03041632_7707.JPEG,3.98665376018,0.984554547347,1,0.132117293275,0.984554547347,knife,0.981002386471,1,0.164933481629,0.981002386471
vgg19,3,11,NaN,keyboard,keyboard,c100,2571_con_dnn_c100_keyboard_10_n04505470_5145.JPEG,3.50241459821,0.993458731635,1,0.0729625362106,0.993458731635,keyboard,0.991478415421,1,0.0916893570928,0.991478415421
vgg19,3,12,NaN,keyboard,keyboard,c100,2572_con_dnn_c100_keyboard_10_n03085013_14237.JPEG,2.45941612407,0.997718908226,1,0.0289072976016,0.997718908226,keyboard,0.995753574697,1,0.0512547772897,0.995753574697
vgg19,3,13,NaN,keyboard,keyboard,c100,2573_con_dnn_c100_keyboard_10_n04505470_3852.JPEG,2.28467576409,0.996653846283,1,0.0373550816678,0.996653846283,keyboard,0.9951152575,1,0.0514332042367,0.9951152575
vgg19,3,14,NaN,keyboard,keyboard,c100,2574_con_dnn_c100_keyboard_10_n03085013_5349.JPEG,0.763660133088,0.999626311353,1,0.00524781090936,0.999626311353,keyboard,0.999569289082,1,0.00610139569244,0.999569289082
